system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,OGC_0,OGC_0_53,OGC_1_03,OGC_1_57,OGC_2_10,OGC_2_60,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,evi_mean,formacaoCampestre,formacaoFlorestal,formacaoSavanica,lavouras,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v003,mapbiomas_sand_v003,mapbiomas_silt_v003,mosaicoDeUsos,natural,ndvi_mean,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,savi_mean,silvicultura,slope,soc,spi,year,.geo
26_00000000000000001d22_0,1,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,6.5332227,33.196545,49.949253,54.166637,43.297676,21.94935,0,0,2,0,0,2,2,1984,0,119,4,91.18,0,9.118,7.38558,120,42,23,5.26516,-15,-16,112.94874,ctb0707-35,-1,222,4068,2,0,20,0,0,0,1,1,0,0,0,0,0,0,19.818218340196715,63.71406112260202,16.467720537201266,0,20,4,14,3,0,111,0,0,45,0,10,0,0,4,186,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.1666599176031,-6.533222482580252]}"
26_00000000000000001d23_0,1,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,6.70004,33.696537,50.636818,54.866783,43.815403,22.162163,0,0,0,0,0,3,3,1984,0,118,4,96.35,0,9.635,7.80435,135,24,25,5.5637,-18,-22,119.35305,ctb0707-36,3,236,5656,0,0,20,0,0,0,1,1,0,0,0,0,0,0,16.777785932534748,64.12240299797561,19.09981106948964,0,20,-1,14,7,0,128,0,11,46,0,36,0,0,9,160,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.86680685004585,-6.700039630841248]}"
26_00000000000000001d24_0,1,1,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,6.649914,33.288483,49.994274,54.149925,43.223892,21.840403,0,0,3,0,0,3,4,1984,0,117,10,80.37,0,8.037,6.50997,115,40,23,4.64094,-19,-22,99.55791,ctb0707-37,-7,235,6392,1,0,20,0,0,0,1,1,0,0,0,0,0,0,17.447534066626513,67.51779080776411,15.034675125609386,0,20,2,14,-2,0,112,0,1,48,0,18,0,0,7,169,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.14995125331848,-6.649913637987378]}"
26_00000000000000001d25_0,1,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,6.883296,33.65906,50.400017,54.48329,43.392033,21.809216,0,0,2,0,0,4,1,1984,0,114,4,103.87,0,10.387,8.41347,143,32,24,5.99794,15,36,128.66841,ctb0707-38,1,235,6200,0,0,20,0,0,0,1,1,0,0,0,0,0,0,30.694755656164947,48.32864252330795,20.976601820527094,0,20,0,12,-2,0,115,0,-5,44,0,14,0,0,4,175,39,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.48331605525523,-6.88329594880163]}"
26_00000000000000001d26_0,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,7.116678,34.504707,51.609055,55.749916,44.363464,22.25309,0,0,3,0,0,3,3,1984,0,121,4,106.548996,0,10.65,8.63,120,13,33,6.15,11,-6,131.979,ctb0707-39,-2,238,4144,2,0,20,0,0,0,1,1,0,0,0,0,0,0,31.196878092055886,47.996793289639584,20.80632861830453,0,20,0,14,-5,0,133,0,0,36,0,17,4,0,6,183,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.749940605863756,-7.116678259615881]}"
26_00000000000000001d27_0,1,1,0,0,0,0,0,63,0,0,0,0,1,0,0,0,0,0,4.1500816,32.935394,51.76306,57.68328,47.537712,25.79072,0,0,3,0,0,0,2,1984,0,121,6,126.9,0,39.339,11.9286,115,40,29,5.0922,14,-10,183.2598,ctb0707-4,6,70,3043,2,0,20,0,0,0,1,0,0,0,0,1,0,0,43.95783408906088,40.86331673523071,15.178849175708404,0,20,2,13,1,0,119,0,0,40,0,19,1,0,6,161,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-57.68329476034579,-4.150081865339574]}"
26_00000000000000001d28_0,1,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,7.399917,35.003117,52.18376,56.250095,44.649807,22.263905,0,0,1,0,0,3,0,1984,0,118,4,113.74,0,11.374,9.21294,131,11,27,6.56788,-31,-15,140.89482,ctb0707-40,6,230,8239,1,0,20,0,0,0,1,1,0,0,0,0,0,0,27.1439052777019,45.859654034157884,26.996440688140204,0,20,0,16,-6,0,127,0,-3,43,0,23,1,0,8,177,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.2501225560615,-7.399917068698766]}"
26_00000000000000001d29_0,1,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,7.7666993,35.395096,52.499443,56.399933,44.59207,22.024471,0,0,2,0,0,2,1,1984,0,119,4,111.86,0,11.186,9.06066,123,24,28,6.45932,4,-13,138.56598,ctb0707-41,-4,241,4999,2,0,20,0,0,0,1,1,0,0,0,0,0,0,30.919609736340387,56.709856451744024,12.370533811915598,0,20,5,14,3,0,126,0,1,39,0,17,1,0,6,165,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.39996154545264,-7.766699199204767]}"
26_00000000000000001d2a_0,1,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,1,0,7.716573,34.97017,51.828365,55.64993,43.97203,21.685839,0,0,1,0,0,8,1,1984,0,119,4,106.548996,0,10.65,8.63,126,27,24,6.15,-20,-22,131.979,ctb0707-42,-12,284,7378,4,0,20,0,0,0,1,1,0,0,0,0,0,0,24.54259698684777,58.546698989184954,16.91070402396727,0,20,3,12,-4,0,113,0,5,47,0,33,4,0,14,201,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.64995811474125,-7.716573206350898]}"
26_00000000000000001d2b_0,1,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,7.9666643,35.278717,52.113407,55.833183,44.002457,21.563858,0,0,3,0,0,10,3,1984,0,115,4,109.04,0,10.904,8.83224,120,12,26,6.29648,14,-19,135.07272,ctb0707-43,0,290,7237,2,0,20,0,0,0,1,1,0,0,0,0,0,0,29.417656681429378,55.7237380244066,14.858605294164025,0,20,2,13,4,0,119,0,2,48,0,13,2,0,5,175,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.83321443270164,-7.966664181449772]}"
26_00000000000000001d2c_0,1,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,7.1832433,33.781563,50.323288,54.21676,43.00993,21.415363,0,0,2,0,0,2,1,1984,0,118,4,84.6,0,8.46,6.8526,127,44,22,4.8852,15,-3,104.7978,ctb0707-44,0,282,4509,2,0,20,0,0,0,1,1,0,0,0,0,0,0,17.00424608186147,64.38807504739889,18.607678870739647,0,20,2,13,4,0,116,0,0,50,0,13,0,0,4,187,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.21678591045696,-7.183243422169138]}"
26_00000000000000001d2d_0,1,1,0,0,0,0,0,9,0,0,0,1,0,0,0,0,1,0,7.2333694,33.7568,50.23398,54.08336,42.86959,21.304312,0,0,2,0,0,3,2,1984,0,118,4,77.08,0,23.8948,7.24552,130,33,23,3.09304,28,0,111.31336,ctb0707-45,-1,249,4028,0,0,20,0,0,0,1,1,0,0,0,0,0,0,21.863398300525997,49.311976857146824,28.82462484232718,0,20,2,13,2,0,115,0,1,47,0,9,0,0,3,168,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.08338609076522,-7.233369415023008]}"
26_00000000000000001d2e_0,1,0,0,0,0,0,0,12,0,0,0,0,1,0,0,1,0,0,7.733282,34.763958,51.46387,55.216583,43.590527,21.450867,0,0,3,0,0,3,2,1984,0,119,4,139.27124,0,43.17,13.09,105,25,57,5.59,60,7,201.12123,ctb0707-48,0,251,3866,6,0,20,0,0,0,1,1,0,0,0,0,0,0,36.71545524183607,53.812959438633754,9.471585319530163,0,20,4,13,1,0,175,0,-1,38,0,5,6,0,1,168,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.216610821681996,-7.733281870635521]}"
26_00000000000000001d2f_0,1,1,0,0,0,0,0,53,0,0,0,0,1,0,0,0,0,0,4.9332333,33.97426,52.778515,58.399864,47.755844,25.481396,0,0,7,0,0,1,3,1984,0,121,12,118.44,0,36.7164,11.13336,117,47,30,4.75272,5,-10,171.04248,ctb0707-5,4,66,5919,1,0,20,0,0,0,1,0,0,0,0,1,0,0,42.80143641822606,39.45428582786491,17.744277753909028,0,20,2,12,0,0,116,0,1,43,0,15,0,0,5,163,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-58.39988086248793,-4.9332331300349725]}"
26_00000000000000001d30_0,1,1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,2,0,7.9666643,34.370968,50.57849,54.04994,42.46755,20.656122,0,0,2,0,0,8,2,1984,0,118,13,89.3,0,27.683,8.3942,107,19,28,3.5834,-6,-7,128.9606,ctb0707-50,-17,387,3409,0,0,20,0,0,0,1,1,0,0,0,0,0,0,32.50779868872833,53.80585427089747,13.686347040374203,0,20,2,12,-1,0,134,0,-7,43,0,46,0,0,18,166,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.049968762195974,-7.966664181449772]}"
26_00000000000000001d31_0,1,1,0,0,0,0,0,59,0,0,0,0,1,0,0,0,0,0,5.550106,34.887012,53.738087,59.149864,48.087387,25.332203,0,0,4,0,0,1,1,1984,0,119,6,115.15,0,35.6965,10.8241,123,48,30,4.6207,-41,-11,166.2913,ctb0707-8,-1,87,4078,1,0,20,0,0,0,1,0,0,0,0,1,0,0,39.2744685567343,39.119504122914236,21.606027320351473,0,20,3,12,0,0,129,0,4,46,0,5,0,0,1,156,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-59.14988429319932,-5.5501062356398485]}"
26_00000000000000001d33_0,1,1,0,0,0,0,0,15,0,0,0,0,1,0,0,1,0,0,3.5833347,-29.384089,-53.076992,-63.783318,-56.72489,-35.552345,0,0,2,0,0,44,3,1984,0,116,5,92.59,0,28.7029,8.70346,100,65,28,3.71542,-16,-11,133.71178,ctb0709-12,1,674,5373,0,0,20,0,0,0,1,1,0,0,0,0,0,0,25.539425181351948,41.75405068024408,32.70652413840398,0,20,-4,16,0,0,117,0,4,41,0,8,0,0,2,197,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.7833046971594,3.5833347525885637]}"
26_00000000000000001d34_0,1,1,0,0,0,0,0,73,0,0,0,0,1,0,0,1,0,0,3.5332088,-29.12186,-52.58615,-63.183422,-56.18302,-35.203835,0,0,3,0,0,1,2,1984,0,113,4,95.41,0,29.5771,8.96854,134,71,27,3.82858,-34,-13,137.78423,ctb0709-14,-3,341,4822,3,0,20,0,0,0,1,1,0,0,0,0,0,0,69.80396570515329,14.287102267601792,15.908932027244916,0,20,4,14,0,0,121,0,4,40,0,13,2,0,3,148,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.18340975042438,3.533208759734695]}"
26_00000000000000001d35_0,1,1,0,0,0,0,0,84,0,0,0,0,1,0,0,0,0,0,3.5499175,-29.081963,-52.5345,-63.133297,-56.148384,-35.1927,0,0,0,0,0,1,2,1984,0,119,4,83.19,0,25.7889,7.81986,135,65,24,3.33822,-5,-4,120.13698,ctb0709-15,-4,339,4164,1,0,20,0,0,0,1,1,0,0,0,0,0,0,37.38066767169485,50.687476089729955,11.931856238575206,0,20,2,13,-3,0,112,0,-11,39,0,20,0,0,5,139,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.13328375757051,3.549917424019317]}"
26_00000000000000001d36_0,1,1,0,0,0,1,0,22,0,0,0,0,0,0,0,1,0,0,3.166696,-28.99615,-52.02672,-62.316727,-55.250454,-34.44718,0,0,3,0,0,3,5,1984,0,113,4,82.25,0,25.4975,7.7315,107,71,26,3.3005,32,14,118.7795,ctb0709-20,-1,319,2178,2,0,20,0,0,0,1,1,0,0,0,0,0,0,47.072466456544035,30.821911916521305,22.10562162693466,0,20,4,13,0,0,124,0,-13,44,0,24,1,0,6,136,1,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.31671516430587,3.1666961238139297]}"
26_00000000000000001d38_0,1,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,3.2833872,-28.293333,-50.948757,-61.133377,-54.291298,-33.94525,0,0,3,0,0,1,3,1984,0,128,8,50.29,0,167.9686,1.488584,141,110,30,3.533996,22,-6,223.28117,ctb0709-22,-2,136,4392,0,0,20,0,0,0,1,1,0,0,0,0,0,0,27.55394614330851,46.58032962342253,25.865724233268967,0,20,0,11,2,0,136,0,0,50,0,10,-1,0,3,131,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.133364440535225,3.2833872792210554]}"
26_00000000000000001d39_0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,1,0,3.2833872,-28.276321,-50.919994,-61.09996,-54.262535,-33.92824,0,0,4,0,0,1,3,1984,0,126,12,25.680801,0,85.77,0.76,137,84,40,1.8,-18,-12,114.0108,ctb0709-23,5,161,5194,0,0,20,0,0,0,1,1,0,0,0,0,0,0,35.28520392110117,46.081730326346566,18.633065752552255,0,20,-3,13,-3,0,168,0,-3,55,0,19,0,0,7,154,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.099947111965974,3.2833872792210554]}"
26_00000000000000001d3e_0,1,1,0,0,0,0,0,17,0,0,0,0,1,0,0,0,2,0,2.8333313,-29.978752,-53.372715,-63.683334,-56.257046,-34.855892,0,0,1,0,0,7,3,1984,0,111,9,43.71,0,13.5501,4.10874,121,39,29,1.75398,16,-22,63.12282,ctb0709-29,19,838,5399,0,0,20,0,0,0,1,0,0,0,0,1,0,0,35.03844955148489,48.43250508962474,16.529045358890375,0,20,0,18,11,0,117,0,-5,41,0,66,0,0,24,229,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.6833222060369,2.833331321877175]}"
26_00000000000000001d41_0,1,1,0,0,0,0,0,61,0,0,0,0,1,0,0,1,0,0,2.7832053,-29.741903,-52.92479,-63.133293,-55.75809,-34.532757,0,0,3,0,0,2,4,1984,0,115,4,82.25,0,25.4975,7.7315,125,74,23,3.3005,10,1,118.7795,ctb0709-31,2,273,5287,0,0,20,0,0,0,1,1,0,0,0,0,0,0,58.26391416742115,22.613586081475358,19.122499751103486,0,20,0,15,-2,0,112,0,-3,39,0,10,0,0,3,157,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.13328375757051,2.783205329023306]}"
26_00000000000000001d42_0,1,1,0,0,0,0,0,70,0,0,0,0,1,0,0,0,1,0,2.5832403,-30.05834,-53.270607,-63.4168,-55.900326,-34.50495,0,0,1,0,0,2,0,1984,0,115,5,92.59,0,28.7029,8.70346,95,33,28,3.71542,-19,-22,133.71178,ctb0709-34,8,742,5873,0,0,20,0,0,0,1,0,0,0,0,1,0,0,49.07058391196513,34.44008520086158,16.489330887173285,0,20,0,17,2,0,121,0,8,39,0,26,0,0,9,202,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.41679206123864,2.5832403467783003]}"
26_00000000000000001d43_0,1,1,0,0,0,0,0,11,0,0,0,0,1,0,0,1,1,0,2.766766,-29.306364,-52.17277,-62.24989,-54.98934,-34.06892,0,0,1,0,0,1,2,1984,0,117,4,64.86,0,20.1066,6.09684,103,54,23,2.60268,6,-6,93.66612,ctb0709-35,8,226,6006,0,0,20,0,0,0,1,1,0,0,0,0,0,0,36.89564954759611,36.87549067264098,26.22885977976292,0,20,2,16,-3,0,119,0,-12,46,0,29,0,0,9,154,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.249880507167376,2.766766159323919]}"
26_00000000000000001d44_0,1,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,2.5999491,-29.212484,-51.856155,-61.783394,-54.502895,-33.68787,0,0,5,0,0,2,2,1984,0,125,4,34.31,0,3.431,2.77911,110,87,30,1.98122,-14,71,42.50133,ctb0709-36,0,103,2279,0,0,20,0,0,0,1,1,0,0,0,0,0,0,12.736076448794192,78.03117182889522,9.232751722310578,0,20,0,10,0,0,126,0,0,47,0,4,0,0,0,123,16,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.78338538012411,2.5999490110629235]}"
26_00000000000000001d45_0,1,1,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,2.2167277,-30.119198,-53.026646,-62.91662,-55.28323,-33.934868,0,0,0,0,0,3,4,1984,0,115,4,95.41,0,29.5771,8.96854,91,52,23,3.82858,9,3,137.78423,ctb0709-38,-6,277,3829,4,0,20,0,0,0,1,1,0,0,0,0,0,0,41.08804013341725,19.88853718874031,39.02342267784244,0,20,2,14,-8,0,109,0,-11,42,0,37,2,0,11,139,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.91661011104088,2.216727710857536]}"
26_00000000000000001d46_0,1,1,0,0,0,1,0,23,0,0,0,0,0,0,0,7,0,0,0.10496814,-31.300617,-53.025757,-61.666695,-53.132393,-31.480928,0,0,8,0,0,0,14,1984,0,127,4,89.77,0,10.7724,7.27137,115,60,30,5.35946,-32,1,113.17323,ctb0709-40,0,41,3238,2,0,20,0,0,0,1,0,0,0,0,1,0,0,20.139630381580517,66.39481997204732,13.465549646372171,0,20,4,13,0,0,123,0,0,44,0,0,2,0,0,208,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.666694224716984,0.10496814094936457]}"
26_00000000000000001d4a_0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,2.4334013,-28.92316,-51.209316,-60.933407,-53.686497,-33.111843,0,0,33,0,0,2,8,1984,0,127,11,71.73609,0,7.17,5.81,142,107,37,4.14,29,-4,88.856094,ctb0709-45,-2,82,6933,0,0,20,0,0,0,1,1,0,0,0,0,0,0,6.972925027078528,86.70357902458915,6.323495948332329,0,20,1,12,1,0,144,0,0,47,0,8,0,0,3,222,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.93339945829022,2.4334013573871642]}"
26_00000000000000001d4b_0,1,1,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,2.0499105,-29.338026,-51.547882,-61.099957,-53.634636,-32.866535,0,0,9,0,0,1,21,1984,0,123,5,77.55,0,24.0405,7.2897,96,113,25,3.1119,4,57,111.9921,ctb0709-46,1,68,2891,1,0,20,0,0,0,1,1,0,0,0,0,0,0,12.84941881910919,79.15019878531075,8.000382395580049,0,20,2,10,-1,0,126,0,-8,43,0,14,0,0,2,119,18,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.099947111965974,2.0499105625965406]}"
26_00000000000000001d4c_0,1,1,0,0,0,0,0,14,0,0,0,0,1,0,0,1,0,0,1.749963,-30.877367,-53.866894,-63.616764,-55.64827,-33.889503,0,0,3,0,0,3,2,1984,0,119,4,70.03,0,21.7093,6.58282,112,57,30,2.81014,31,19,101.13226,ctb0709-47,0,106,2411,1,0,20,0,0,0,1,0,0,0,0,1,0,0,18.90458731262743,67.56702739540819,13.528385291964382,0,20,2,11,2,0,132,0,0,42,0,8,0,0,2,131,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.61675704348364,1.7499630892290323]}"
26_00000000000000001d4e_0,1,1,0,0,0,1,0,28,0,0,0,0,0,0,0,2,0,0,1.749963,-29.180536,-50.99771,-60.283386,-52.7791,-32.19269,0,0,9,0,0,4,10,1984,0,123,5,72.85,0,22.5835,6.8479,98,116,28,2.9233,27,13,105.2047,ctb0709-51,2,118,3134,0,0,20,0,0,0,1,1,0,0,0,0,0,0,15.190081122095744,74.795318172569,10.014600705335253,0,20,0,10,1,0,121,0,-1,48,0,7,0,0,2,123,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.283378518701326,1.7499630892290323]}"
26_00000000000000001d51_0,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,3,1,0,1.749963,-29.613214,-51.729332,-61.13337,-53.510715,-32.625366,0,0,11,0,0,3,18,1984,0,126,12,27.73,0,3.3276,2.24613,97,97,57,1.65554,-13,15,34.95927,ctb0709-55,-1,45,1975,1,0,0,0,0,0,1,1,0,0,0,0,0,0,23.23855316315836,65.78631128256247,10.975135554279174,0,20,1,12,0,20,157,0,0,50,0,4,1,0,1,208,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.133364440535225,1.7499630892290323]}"
26_00000000000000001d53_0,1,1,0,0,0,0,0,33,0,0,0,0,1,0,0,1,0,0,1.0832335,-29.881586,-51.552135,-60.533203,-52.65473,-31.745975,0,0,10,0,0,1,6,1984,0,125,5,94.94,0,29.4314,8.92436,87,123,24,3.80972,9,12,137.10548,ctb0709-59,-3,86,4540,1,0,20,0,0,0,1,0,0,0,0,1,0,0,29.40469707949885,58.26049849720765,12.334804423293507,0,20,1,12,0,0,125,0,-2,44,0,10,0,0,3,130,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.53319999921497,1.0832334853555237]}"
26_00000000000000001d54_0,1,1,0,0,0,0,0,75,0,0,0,0,1,0,0,1,0,0,0.7000122,-32.536163,-55.6781,-65.10006,-56.39053,-33.740814,0,0,3,0,0,0,2,1984,0,114,4,106.69,0,33.0739,10.02886,115,61,26,4.28122,52,-2,154.07397,ctb0709-60,1,81,4229,1,0,20,0,0,0,1,0,0,0,0,1,0,0,25.890491332019778,60.885260975653075,13.224247692327143,0,20,0,14,1,0,116,0,0,41,0,6,0,0,2,207,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-65.1000552406218,0.7000121851501353]}"
26_00000000000000001d58_0,1,1,0,0,0,0,0,22,0,0,0,0,1,0,0,1,0,0,0.46662986,-30.276648,-51.636597,-60.26667,-52.11144,-31.079563,0,0,2,0,0,0,6,1984,0,125,4,109.98,0,34.0938,10.33812,101,86,28,4.41324,58,19,158.82516,ctb0709-66,0,81,3786,0,0,20,0,0,0,1,0,0,0,0,1,0,0,31.45975606004941,53.20501388940977,15.335230050540826,0,20,0,11,0,0,120,0,-2,45,0,5,0,0,1,125,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.266669854416705,0.4666298743358839]}"
26_00000000000000001d5c_0,1,1,0,0,0,0,0,19,0,0,0,1,0,0,0,1,0,0,1.2500507,-29.381733,-50.864803,-59.83333,-52.137238,-31.5333,0,0,23,0,0,2,8,1984,0,122,4,78.02,0,7.802,6.31962,96,127,26,4.50524,22,-1,96.64686,ctb0710-1,1,107,2205,0,0,20,0,0,0,1,0,0,0,0,1,0,0,8.493515468317282,82.18646579895737,9.320018732725329,0,20,1,11,1,0,127,0,0,47,0,5,0,0,2,128,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-59.83332256135745,1.2500506336165182]}"
26_00000000000000001d5d_0,1,1,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0.41677338,-28.851828,-49.180176,-57.38335,-49.60427,-29.568935,0,0,0,0,0,1,1,1984,0,119,4,147.11,0,45.6041,13.82834,98,92,23,5.90318,10,-26,212.44562,ctb0710-16,-26,312,5700,-2,0,20,0,0,0,1,0,0,0,0,1,0,0,41.51495547752754,41.63790129803175,16.847143224440693,0,20,-6,15,8,0,113,0,-5,42,0,66,0,0,29,170,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-57.38334728697828,0.4167733760672503]}"
26_00000000000000001d5e_0,1,1,0,0,0,0,0,25,0,0,0,0,1,0,0,0,1,0,0.14997374,-29.140875,-49.416428,-57.50004,-49.568897,-29.39869,0,0,1,0,0,2,0,1984,0,116,4,123.61,0,38.3191,11.61934,102,70,26,4.96018,8,-27,178.50862,ctb0710-17,32,264,5098,4,0,20,0,0,0,1,0,0,0,0,1,0,0,37.57605918087467,37.01863891530241,25.405301903822924,0,20,4,20,-1,0,121,0,0,42,0,76,1,0,34,210,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-57.5000384423854,0.14997373668375236]}"
26_00000000000000001d5f_0,1,1,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,1.8167977,-27.392292,-48.037212,-56.883442,-49.886654,-30.519526,0,0,1,0,0,0,3,1984,0,123,4,151.34,0,46.9154,14.22596,115,95,24,6.07292,-4,-17,218.55428,ctb0710-20,2,238,2139,4,0,20,0,0,0,1,0,0,0,0,1,0,0,40.76116701465684,36.48213955905961,22.756693426283555,0,20,1,14,-13,0,114,0,-7,45,0,30,2,0,13,185,1,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.88343483136576,1.8167977463675244]}"
26_00000000000000001d60_0,1,1,0,0,0,1,0,72,0,0,0,0,0,0,0,0,0,0,1.3667418,-27.160288,-47.218983,-55.66667,-48.610233,-29.512764,0,0,1,0,0,2,1,1984,0,120,4,117.97,0,36.5707,11.08918,87,101,27,4.73386,-11,-35,170.36374,ctb0710-23,34,390,5135,4,0,20,0,0,0,1,1,0,0,0,0,0,0,50.67366087623741,31.82290715200612,17.503431971756463,0,20,2,15,4,0,130,0,0,47,0,89,2,0,37,220,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.666666779025874,1.366741789023644]}"
26_00000000000000001d61_0,1,1,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,1.3333244,-27.78292,-48.240173,-56.833313,-49.597397,-30.077862,0,0,1,0,0,0,0,1984,0,122,4,158.39,0,49.1009,14.88866,92,76,27,6.35582,4,-18,228.73538,ctb0710-24,-9,270,4589,2,0,20,0,0,0,1,0,0,0,0,1,0,0,40.08998476502577,42.61303936095956,17.29697587401467,0,20,2,14,8,0,118,0,-4,45,0,36,0,0,13,161,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.8333088385119,1.3333244604543983]}"
26_00000000000000001d62_0,1,1,0,0,0,0,0,43,0,0,0,0,1,0,0,0,0,0,1.1999246,-27.286863,-47.275135,-55.633255,-48.49655,-29.352165,0,0,4,0,0,1,1,1984,0,125,4,127.84,0,39.6304,12.01696,95,93,27,5.12992,41,-4,184.61728,ctb0710-25,1,301,4706,0,0,20,0,0,0,1,1,0,0,0,0,0,0,41.59324119670676,38.37914482417775,20.027613979115504,0,20,-4,15,1,0,123,0,1,45,0,6,0,0,1,152,0,1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.63324945045663,1.1999246407626494]}"
